id,name,barcode,category
6dcc77aa-54ba-4dec-b00d-e5da209c9246,A - D - E Injetavel 50ml,7898049716425,Vitaminas
3293237d-9703-41d7-a4ea-3c8e5133865d,Acepran Gotas 10ml,7898053583105,Calmantes
2565a569-6a0a-416f-9253-1a71910c978e,Acid Labcon 15ml,7896108821042,Itens P / Aquario
7675b973-6f95-4aab-b952-0503830b3735,"Advocate Caes 25 - 40kg C / 1 Pepita 4,0ml",7891106006057,Antiparasitario
2ca6a539-000e-469f-aaf9-1544db31c01b,"Advocate Gatos Ate 4kg C / 1 Pepita 0,4ml",7891106006064,Antiparasitario
c9174f9b-66e3-496b-ae9f-3b0aab42a420,Afectrim Oral 100ml,7898315810017,Antibióticos
bbd7e53b-2f1e-4df4-b1d8-3614fb77d0af,Aguia Granulada De Banana 500g,7896194701051,Aves
067ad754-022c-40fb-8508-64d7bd6b3c77,Aguia Mit Papagaio 390g,7896194701402,Aves
3300ea18-179f-42f0-9b42-42aa4e095f1f,Aguia Mit Trinca Ferro C / Cartoma 500g,7896194702010,Aves
6df8cc48-e5d9-4397-bbe4-632fc40055df,Aguia Mit Triturada 500g,7896194701013,Aves
93956aaf-4034-4f72-a2e7-68ad1bb06353,Aguia P / Tico - Tico 500g,7896194701327,Aves
78bac9cf-b25e-42e6-8c30-8d450f7bf744,Aguia Painco Comum 500g,7896194701495,Aves
37438054-2b23-4b0b-ab4a-a7f011474d92,Aguia Sabia C / Mamao 500g,7896194702324,Aves
6f56d4d3-c892-4c2a-95b9-cc52fb9c6b68,Aguia Trinca Ouro Ma X C / Frutas / Girassol Branco 500g,7896194702423,Aves
838a22ee-5012-4280-b37e-e0d1eba15f30,Alcali Labcon 15ml,7896108821028,Itens P / Aquario
db9b3312-3c32-41f9-9793-05b3e871b631,Alcon Alevinos 10g,7896108816000,Rações Para Marinhos
2851effe-255b-44d8-86db-513c431ef6bf,Alcon Artemia 10g,7896108813009,Rações Para Marinhos
fd652509-13ee-450e-b39c-c6af0495276f,Alcon Basic 10g,7896108807022,Rações Para Marinhos
8084a579-f5d5-42c8-ba3a-64829331b136,Alcon Basic 150g,7896108808197,Rações Para Marinhos
7c1bbf04-3862-4e44-ae8e-2c1392a6a263,Alcon Basic 20g,7896108807039,Rações Para Marinhos
d8fbaed6-c79d-4823-a335-cb52632bd4b3,Alcon Basic 50g,7896108807046,Rações Para Marinhos
8e789f07-c4e0-4d20-b007-741bdff391e0,Alcon Bettami X F.D. 10g,7896108803000,Rações Para Marinhos
e3240eda-0948-4e5a-91d1-66caf17da849,Alcon Blood Worms F.D. 6g,7896108804007,Rações Para Marinhos
320ae585-9425-4f07-b253-c48e7a27513d,Alcon Bottom Fish 150g,7896108807077,Rações Para Marinhos
07d18638-db2e-43bc-9bf6-9a1fbd4e568e,Alcon Bottom Fish 30g,7896108805059,Rações Para Marinhos
9e5ab195-b661-47eb-8d14-f86e67abe11d,Alcon Bottom Fish 50g,7896108805066,Rações Para Marinhos
168e6dc9-945a-41f4-85ea-e28fc8f3a4d9,Alcon Carnivoros 300g,7896108809859,Rações Para Marinhos
287621d1-83de-4da1-8cd9-fd8ee1f83593,Alcon Carnivoros 90g,7896108809842,Rações Para Marinhos
09448765-2a06-4695-ab28-c0ec25968247,Alcon Cichlids 10g,7896108809026,Rações Para Marinhos
5cf81793-7383-46af-b65b-489dd6c0cb6e,Alcon Cichlids 20g,7896108809033,Rações Para Marinhos
d5e6e807-70bb-45b3-b31d-8ab8fec3ce38,Alcon Cichlids 50g,7896108809040,Rações Para Marinhos
2edbaf13-9236-44a8-b8a0-c72a239aa1ac,Alcon Ciclideos Granulos 30g,7896108809378,Rações Para Marinhos
ef9dbadb-8e9f-4a24-8c0e-9f1b7dd62eda,Alcon Ciclideos Granulos 55g,7896108809828,Rações Para Marinhos
0c9a33d4-472d-4688-a45c-b5b83b2b1b36,Alcon Club Beija Flor Nectar 600g,7896108804403,Aves
5fa5a279-ea05-4c39-9690-5acc91855331,Alcon Club Canario 325g,7896108806285,Aves
ab36d5a9-50b0-4485-b030-6a88da1a65ad,Alcon Club Canarios 150g,7896108890550,Aves
4c1e8524-1f9b-4e2b-a5db-90d6129fd981,Alcon Club Curio 150g,7896108890567,Aves
afc6f20c-caee-4cae-a156-ca1f873b269f,Alcon Club Curio 325g,7896108806308,Aves
688e351f-75ff-4fb4-a51e-b4ea2a9d4c24,Alcon Club E X Oticos 150g,7896108890574,Aves
69606adb-9cef-450b-b32a-d6905a1fcbb9,Alcon Club E X Oticos 325g,7896108806292,Aves
4c6990e3-cebb-49ab-b815-d2ffa32f83d1,Alcon Club Farinhada C / Ovos P / Psitacideos 700g,7896108806728,Aves
1b316481-4387-4055-a80a-58abd5758fe6,Alcon Club Farinhada C / Ovos Para Canario 700g,7896108806889,Aves
daf19cdd-e36c-4a0a-9d32-ba0dbac45012,Alcon Club Farinhada Canarios 250g,7896108815225,Aves
68bae46d-29b7-4739-bc0f-d244a4da958d,Alcon Club Farinhada P / Passaros Frugivoros E Insetivoros 600g,7896108806872,Aves
7e0d9e8e-9637-4119-bc5a-6a30dab4c88b,Alcon Club Papa P / Filhotes 160g,7896108808814,Aves
91113e97-17d6-4c47-99dc-d32ed4714351,Alcon Club Papa P / Filhotes Psitacideos 600g,7896108802041,Aves
f9604937-7111-43a3-9e57-1085dcf302f2,Alcon Club Repteis Jabuti 300g,7896108803123,Répteis
1dae206c-93f5-4e8a-b085-bc1a44ff5171,Alcon Club Repteis Jabuti 80g,7896108802836,Répteis
3f069260-2027-4db1-8deb-0f5177f80cf3,Alcon Club Repteis Jabuti Baby 100g,7896108815133,Répteis
edbbb6d6-aed4-467d-af2d-2046f5deee2b,Alcon Club Reptolife 270g,7896108805097,Rações Para Marinhos
10b5cd9e-0fb4-47f2-9d5c-3d9d3604f346,Alcon Club Reptolife 75g,7896108805080,Rações Para Marinhos
8c5bf222-488a-490e-8f1a-5999acd58068,Alcon Club Roedores Al E X Trusado 500g,7896108802928,Roedores
4d1e34a4-0b3b-422d-8584-d04079a94532,Alcon Club Roedores Alimento E X Trusado 90g,7896108802911,Roedores
357093f2-6e4e-4b30-ba60-f6bd8fb70262,Alcon Club Roedores Frutas E Legumes 75g,7896108801808,Roedores
df922037-cca7-461d-8f08-51bdf6d1ffad,Alcon Club Sabia / Passaro Preto 500g,7896108806322,Aves
85280bd7-1c07-4f27-b2a2-0c0ccecc6583,Alcon Club Top Life 150g,7896108890598,Aves
de4c3026-b0c0-45cd-a7e1-d39be02e18bf,Alcon Club Top Life 325g,7896108804397,Aves
4811d827-6721-45e7-9e8d-8e499bb51f88,Alcon Club Trinca Ferro / Frugivoros 500g,7896108809019,Aves
c5cbf213-d26c-4bcc-b73f-04aaa080609c,Alcon Colours 10g,7896108810008,Rações Para Marinhos
d887ee75-6a09-4e8e-bb7b-421c1ef4def2,Alcon Colours 20g,7896108810015,Rações Para Marinhos
b4ee8975-ac7f-447c-b0c8-43563e9daac7,Alcon Colours 50g,7896108810022,Rações Para Marinhos
b3d6adcb-95a8-497a-a55c-ef9278866621,Alcon Cure 10g,7896108818004,Rações Para Marinhos
0f3c3280-25a1-47e3-8434-e6f024fbee80,Alcon Cure 20g,7896108818011,Rações Para Marinhos
556b781f-81a8-4c18-bfeb-ffe302763690,Alcon Dufish Granulado 25g,7896108851018,Rações Para Marinhos
601f7015-8c4a-47a6-9f98-8c36206c058f,Alcon Dufish Granulado 50g,7896108851025,Rações Para Marinhos
024e5c5d-a603-4287-97d8-e52f3fd5cc6b,Alcon Eco Club Periquito E Agapornis 310g,7896108809408,Aves
bcb087b7-098f-4745-a323-66d2c12c0abe,Alcon Eco Club Trinca Ferro / Frugivoros 300g,7896108815386,Aves
e25d879b-1c55-4a61-b35e-10b04d404aab,Alcon Gammarus 110g,7896108806391,Rações Para Marinhos
02860ebc-113c-47b1-90e1-9a0b152fe07e,Alcon Gammarus 11g,7896108812750,Rações Para Marinhos
c1a32473-e1f8-47a1-a64c-c5b39046e227,Alcon Gammarus 28g,7896108812767,Rações Para Marinhos
4bf1cb60-9e53-415f-8fb5-2030e42763a3,Alcon Gammarus 7g,7896108812743,Rações Para Marinhos
3b6e2c72-b869-4f33-8bb1-f7026e6f0f97,Alcon Gold Cichlids Flakes 10g,7896108809095,Rações Para Marinhos
95917113-030e-49d2-b151-70546ad723af,Alcon Gold Cichlidsflakes 20g,7896108809101,Rações Para Marinhos
c7929da5-6dc4-4e6a-872e-5061efc21a9c,Alcon Goldfish Colour 100g,7896108805042,Rações Para Marinhos
b02e6775-ccf3-42cc-81b9-353cf0368eab,Alcon Goldfish Colour 40g,7896108805035,Rações Para Marinhos
955c4c3c-8777-4427-a7a6-cd5ac27bb1bf,Alcon Goldfish Crescimento 25g,7896108805004,Rações Para Marinhos
496125f5-fed5-45df-8716-934a68e8ae2c,Alcon Goldfish Crescimento 40g,7896108805011,Rações Para Marinhos
51aacc17-2cca-418a-abc7-5a8b2f289aad,Alcon Guppy 10g,7896108811029,Rações Para Marinhos
48fc2e32-18f1-4f63-a4a5-035fb94bbb34,Alcon Koi 10g,7896108806032,Rações Para Marinhos
c8d039ea-2b58-43c5-a0d2-bf40c5714de9,Alcon Koi 20g,7896108806049,Rações Para Marinhos
1a0dedc4-ecc5-4553-af77-2cb347a89e41,Alcon Neon 40g,7896108809330,Rações Para Marinhos
9d8b0052-eea7-4a47-878c-547397a16417,Alcon Reptolife 30g,7896108805073,Rações Para Marinhos
3de68a7b-59d4-4612-a543-610e66a8d088,Alcon Reptomi X 15g,7896108805189,Répteis
14d119e3-859e-452a-972b-a051db6ba8f8,Alcon Reptomi X 25g,7896108805134,Répteis
56aba8bc-91db-4969-963d-9b97381a621f,Alcon Reptomi X 60g,7896108805141,Répteis
9ac32d82-f70c-4158-98eb-2f859e2760a1,Alcon Rodent Cenoura 30g,7896108806520,Roedores
4a8f23b4-c2c5-4690-a911-bc74a7b17d62,Alcon Shrimp 10g,7896108808029,Rações Para Marinhos
251a2e95-78c4-4722-ae09-03c370dc007b,Alcon Spirulina 10g,7896108806162,Rações Para Marinhos
e37a41f3-deb1-488f-ad80-adb7f63519b9,Alcon Spirulina Flakes 20g,7896108806179,Rações Para Marinhos
5d615458-51c0-48de-8a5f-b278a7447ded,Alcon Tubife X F.D 7g,7896108804021,Rações Para Marinhos
8410bd4d-97df-4e60-9aa5-7da303a32c86,Alcon Vegetal 10g,7896108812026,Rações Para Marinhos
bcef6d62-b1d4-4011-b127-87a25498c23a,Alcon Vegetal 20g,7896108812033,Rações Para Marinhos
dc656cd0-7e02-4d71-a086-6ded7268ba30,Alcon Weekend P / 3 Dias 16g,7896108852022,Aves
95d7511f-9345-4d2f-ac74-f896d6e0a7aa,Alcort 20Mg C / 1 Comprimido,7898931883099,Antiinflamatórios
d41c7341-4402-44db-815e-be1d58bcc308,Alcort 5Mg C / 1 Comprimido,7898146300381,Antiinflamatórios
7e300221-0030-4977-8ddf-1cd113a573d1,Alergocort C / 10 Comprimido,7891126001414,Antiinflamatórios
a13ee34b-c22f-4c5c-acb3-338fb687888d,Alergocort Shampoo 250ml,7891126002862,Remédios
7615da47-2304-4e61-b863-4543b9956e2f,"Alergovet C 0,7Mg C / 10 Comprimido",7891126001056,Antialérgicos
9bcc7089-a1cc-4204-bcda-f8eb115f6082,"Alergovet C 1,4Mg C / 10 Comprimido",7891126001070,Antialérgicos
34164d59-6c75-45a9-8854-69612c1599ae,Alimento P / Roedores Pasto Verdi 250g Z898 Aquapet,7898348032547,Roedores
b80b6f5f-fbe5-4494-980e-6d6697f13a12,Allerdog Hipoalergenico 230ml,7898146300039,Dermatológicos
f349f77c-412d-4ab2-b3dc-4c9c75efbc94,"Allerdog Plus 52,2g C / 60 Cápsulas",7898146300022,Suplementos Alimentares
2e45ddd4-906c-4c3f-be6d-a509bec5d197,Allerdog Plus Es C / 60 Capsula,7898146300015,Suplementos Alimentares
b4007a2f-462e-40cd-86fe-f04331c5bb34,Allermyl Glyco 250ml,7897515655145,Dermatológicos
083eee20-0adf-4d6b-a4d0-d217f2f401de,Aminomi X PET 100g,7898053580470,Vitaminas
439ceaa5-836f-41a5-8ea3-775ace54723c,Aminomi X PET 180g C / 120 Comprimido,7898053580890,Vitaminas
05d9f84d-d606-4068-99de-ca38c231e788,Aminomi X PET 500g,7898053580159,Vitaminas
89118aef-6367-4052-994c-b9011c6e598f,"Amitraz 12,5% 20ml",7898121841076,Antiparasitario
e1ccb16a-9f8f-484b-bf45-533567f14175,Anestron Sm Injetavel 1ml,7898079240464,Anticoncepcionais
51af44ab-3a7c-4233-a598-a72da2a45401,Anti Algas Labcon 15ml,7896108824043,Itens P / Aquario
82093933-d0fe-415e-88bd-290d0c18b500,Anticion Injetavel 1ml,7898006195614,Anticoncepcionais
dda02da4-7cb1-4e0a-a17b-8b4fe010e2c2,Anticlor Labcon 15ml,7896108821004,Itens P / Aquario
8cf0e9df-0861-45c5-8997-eb4d0954577d,Aquadent Fresh Solucao Oral 250ml,7897515654834,Higiene
5dbce21a-737b-4861-8ff1-27132ad9634b,Aqualife Labcon 15ml,7896108822056,Itens P / Aquario
02510794-f8c1-40f4-b1e3-9380ac52091f,Arco Nº 1 (E),7898154110064,Gaiolas
73b87c84-5d3a-4bdd-a989-dc7b33d66bfc,Arco Nº 2 (E),7898154110071,Gaiolas
13af4ad9-a3fd-42a2-9e5b-62a86f96bf1e,Arco Nº 3 (E),7898575710096,Gaiolas
042b7b6e-9302-408e-81bb-69dd1ab032d3,Arco Nº 4 (E),7898575710126,Gaiolas
297bcc2a-855d-4a18-930f-0096017dbea2,Areia Maz Cat Sanitario P / Gatos 4kg,7898252010013,Areia
98532138-672c-410e-aacb-11e6eabfcc88,Areia Miss Cat Granulado 4kg,7898252010037,Areia
b48c6fa8-5b17-4bfc-a613-24032314b37f,Areia Pipicat Classic 4kg,7896273800033,Areia
6f9b01ff-bc0a-481c-81fa-1d2ec93e437d,Areia Pipicat Floral 4kg,7896273805182,Areia
7859652e-800e-4b83-bd71-7389c282f1eb,Arranhador Protetor De Canto P / Gato Minas 41 X 41 X 60,7898322099788,Arranhador P / Gatos
fb37ed68-2019-4b1d-b7af-26dc0fa6108d,Artrin C / 6 Comprimido,7797600000174,Condroprotetores
d792ccd0-c68a-4f50-8adc-94bfa63e7cf2,Artros Spray 30ml,7898935931383,Homeopáticos
9449d9b3-1510-4b3c-b4e6-1408886585bf,"Attack PET Plus Caes A - Z - D 20,1 - 40kg C / 2 Comprimido",606529966621,Homeopáticos
d21e31b5-630a-4872-9c38-12b85fcb304b,"Attack PET Plus Caes A - Z - D 40,1 - 60kg C / 2 Comprimido",736532176141,Homeopáticos
d6326865-aac6-4522-8a35-b07de83f3e83,Auritec 100ml,7898393750908,Tratamentos Otológicos
19c753cb-3cb3-4b81-8c9d-45c23663ed9f,Auritop Ourofino 15g,7898019860080,Tratamentos Otológicos
83133106-e7f9-40af-ac6c-47cf5329f624,Aurivet 13g,7898053583129,Tratamentos Otológicos
d75f1ed3-d1e4-4b91-a172-40b13f60ff84,Aviarium Canto 20ml,7896210510681,Tratamentos Aves
42b94a49-6ab5-49fc-9738-1a7338b8107b,Avitrin Antibiotico 10ml,7891126001094,Tratamentos Aves
77a0716c-bcd2-4363-adfb-e141b27ac8ea,Avitrin Calcio Plus 15ml,7891126001124,Tratamentos Aves
536d4db4-6add-459b-bc53-38d17f4e6b16,Avitrin Comple X O Vitaminico 15ml,7891126001063,Tratamentos Aves
53aac255-8688-4c31-a4bf-81df45a690fd,Avitrin E 15ml,7891126001131,Tratamentos Aves
fb401f3c-e110-4172-a730-c8a09c0c59c9,Avitrin Ferro Ma X 15ml,7891126001100,Tratamentos Aves
c4231232-315b-461c-9bb0-b88f49592b24,Avitrin Muda 15ml,7891126003593,Tratamentos Aves
920b1fa3-c770-48d3-87b0-ab9f4c321977,Avitrin Plumas 15ml,7891126002008,Tratamentos Aves
31c8db00-bf3d-4b69-b05e-f36fa1b9ea0b,Avitrin Reproducao 15ml,7891126003616,Tratamentos Aves
10f55b03-28c8-48b3-9994-22c6d82df065,Avitrin Sulfa 10ml,7891126001148,Tratamentos Aves
13d089c6-20f6-4dd5-adf4-beda0f82f065,Avitrin Vermifugo P / Passaros 10ml,7891126001186,Tratamentos Aves
81d3ebc6-b399-484c-868c-3e735c1206aa,Azico X - 2 200Mg C / 1 Comprimido,7898019866471,Antibióticos
a118c86b-6682-4f1a-a768-feb349088c7a,Azico X - 2 50Mg C / 1 Comprimido,7898019866464,Antibióticos
73c0fad1-0b93-4eea-9c7f-31e1651e6e8d,"Azium 0,5Mg C / 20 Comprimido",7896185970923,Antiinflamatórios
8a12c9f7-fd65-4694-8d5e-a13dba07b257,Bacter Labcon 15ml,7896108822001,Itens P / Aquario
be9ec29f-4e75-42e3-878e-e3e688219b66,Bactrovet Prata Am 200ml,7791432010202,Cicatrizantes
65d10090-36df-4961-82ab-339356f0bcf1,Bactrovet Prata Am 500ml,7791432010219,Cicatrizantes
a34e170a-c6ad-4c98-9ef8-18957df10045,Ballfree 70g,7896006251194,Vitaminas
94c77bd4-989e-472e-a55e-8c30e2daae81,Bandana Lu X O,,Roupas P / Cão E Gato
af77cb41-580a-4845-b32e-3c62fdb217af,Banho A Seco 500ml Pro Canine Varanda,7899781601086,Higiene
9d84e1f0-8763-4894-abb9-ab916a2cf836,Basken Suspensao 20ml,7791432010608,Vermífugos
336c77dc-a6fe-412a-b80b-8e6fa5e8119a,Baytril Flavour 150Mg C / 1 Comprimido,7891106005982,Antibióticos
4d9e6a34-be9e-4be4-847b-e88929be9467,Baytril Flavour 15Mg C / 1 Comprimido,7891106005999,Antibióticos
bfb1cd1b-b241-4ca7-a62e-0aeabdbf3c09,Baytril Injetavel 10% 10ml,7891106000659,Antibióticos
a47a6be0-eeb5-4acd-8e2c-60f49e8820da,Baytril Injetavel 5% 10ml,7891106000420,Antibióticos
656685dd-4d38-4275-9421-a3bac76cd5d3,Bebed E Comed Dual PET,7898491032166,Utencílios
d89ef8f4-7b1a-4c1d-a16f-df4858c93158,Bebed Tigela Gelada 500ml,7896176827410,Utencílios
f0410fb4-e11b-491a-ad12-6c6d1d0dd101,Bebedouro Portatil 500ml,7898602025759,Utencílios
9d41561e-9b0d-4d13-8b9b-1e430f98cf44,Bico De Ouro Cartamo 150g,7898941834357,Aves
12b26cdc-019c-4a83-98b3-f472471fac11,Bico De Ouro Granulado Banana 500g,7898941834388,Aves
b9dc5d6d-fa06-4468-9b0f-dfe517cf3a30,Bico De Ouro P / Tico - Tico C / Mel E Propolis 500g,7898941834111,Aves
e4bb1071-7a80-4382-9eb1-a09002a9aba2,Bico De Ouro Painco Portugues 200g,7898941834166,Aves
72a1fbc2-0aea-4f59-ad31-758fbc6280df,Bico De Ouro Papami X De Frutas 500g,7898941834258,Aves
7088e8ca-8a2e-4bb8-b378-4f99743ee8c9,Bico De Ouro Torneio Trinca Frutas 500g,7898941834227,Aves
f417d5db-021c-4c58-aea6-f566a7bda629,Bico De Ouro Trinca Ferro Nutritiva Integral 400g,7898653560766,Aves
66abfe3b-a0c4-4ef0-97fa-0e030646feed,Bico De Ouro Trinca Oleosa C / Larvas 500g,7898941834210,Aves
d90186a2-dfe3-4f36-964f-256fe670c778,Bico De Ouro Triturada Banana C / Arroz 500g,7898941834401,Aves
c75befd2-78d6-47f0-b9bf-c1d0442c2bea,Bico De Ouro Turbinada 500g,7898941834234,Aves
f4c89262-5cc4-48e9-8cc6-249195958724,Bico De Ouro Vita Canario Amarelo 200g,7898941834180,Aves
f1b79c57-0b3a-4c62-9adc-ec023cc313ae,Bifinho Bone Demais P / Cães Sabor Carne 500g,7898954320168,Petiscos
1b80b633-26f1-4e70-bc33-80d3093cb20c,Bifinho Bone Demais P / Cães Sabor Frango 500g,7898954320175,Petiscos
2a25ddb8-5f3f-47a8-8ad4-2ac8fcc7b770,Bifinho Special Dog Carne 60g,7898242036399,Petiscos
c85075ae-5e2f-4582-bacf-1a469e1b1b69,Bifinho Super Premium Calming Herbal 300g,7898959353468,Petiscos
893e9294-db83-4a5c-9f0b-5df41185e3ff,Big Megader 6.3 Caes C / 60 Cápsulas 95g,7897085902984,Suplementos Alimentares
2f1828dd-26b1-4f72-be58-f089a7c22b13,Biode X C / 20 Comprimido,7898416700484,Antiinflamatórios
a33f0b3d-ad87-4f66-861c-209e98eda261,Bioprat PET Gln 14g,7898719100066,Reguladores Intestinais
f3f99a73-ffce-4cdd-856f-d8267c88181a,Bola De Borracha Maciça / Vul 80Mm Varanda,7898439330187,Brinquedos
0c8bd09f-ec6f-44b7-b61a-79a2cf9e473c,Bola Tenis Peq 5 Cm Bbb PET 375,7898587111805,Brinquedos
9b755acc-b6f3-428b-9000-937596ecd4bd,Bolsa Transporte Aereo C / Tela Latam 36 X 33 X 23,7895258003575,Casa / Transporte
bd8388e0-c2eb-4b75-8f50-6e2bdbaa035d,Bolsa Transporte Cristal 45 X 30 X 25 Ref.060 Varanda,7895258003230,Casa / Transporte
950670fc-e5f4-45bf-8804-2f038c47fe5c,Bone Demais Osso Palito Menta 5 / 10 C / 10 85g,7898934167684,Petiscos
ae3bdc1c-0303-4576-a708-f225d5257910,Bravecto 10 - 20kg C / 1 Tablete,8713184137012,Antiparasitario
b1597beb-6c43-4834-a223-56cc5a4501b2,"Bravecto 2 - 4,5kg C / 1 Tablete",8713184136893,Antiparasitario
5fb96e94-a5bb-488b-a551-8ce968b335eb,Bravecto 20 - 40kg C / 1 Tablete,8713184137036,Antiparasitario
ba0f982e-7054-4f98-8340-ec7f154afa70,"Bravecto 4,5 - 10kg C / 1 Tablete",8713184136992,Antiparasitario
628915bc-e4c7-46ef-97d0-bac02d73d3b9,Bravecto 40 - 56kg C / 1 Tablete,8713184137043,Antiparasitario
cc19fa77-411b-4c0a-b13e-025f929846ed,Brinde Endal Plus,7896185971012,Vermífugos
13a52181-1e02-447e-b890-0996239816e9,Brinq Anel Borrachado Macico 52,7898301215079,Brinquedos
b9795eca-41e1-4369-bcf6-100a3bc7f1a5,Brinq Bola Cravo Grande,7898125118747,Brinquedos
5e211a16-0378-4fc4-b024-e473df380f07,Brinq Cat Toy Pei X Inho C / Plumas,7898665193075,Brinquedos
7c6155f2-1b1e-4147-b08a-5d231210c4df,Brinq Cat Toy Pelucia C / 2un,7898665194492,Brinquedos
398a77e3-cdb3-4f7f-85b6-c2a0c4c5bdeb,Brinq Cat Toy Ratinho Plumas,7898665197691,Brinquedos
28c7e7c1-65a3-470f-979f-b4063120d560,Brinq Dentalbone Argola 15kg,7898281449488,Brinquedos
05066824-cf51-4876-ae11-e62490c9b322,Brinq Durabone Rp Solapa Osso Petisco,7898652692505,Brinquedos
c71470d1-2b5b-4fda-b068-8e0078994b41,Brinq File Peq,,Brinquedos
aef26128-0d34-446b-8e9f-f6840ccbc2ee,Brinq Hot - Dog 1403 PET Lider Peq,7629186814039,Brinquedos
75da6464-c170-4007-9f5b-f57a61fcf33a,Brinq Jambo PET Pirata Premium 25394,7899669608367,Brinquedos
6bdfa363-72eb-4d39-b1a9-d645b3295445,Brinq Latoy Buzz,7896737011012,Brinquedos
3fc629f2-cc04-4413-91a5-cd6407a82533,Brinq. Almofada PET,7898665192252,Brinquedos
0e0b3327-6e7c-4dbd-b114-4ee981d46e7f,Brinq. P / Gato Cat Play Varanda,7898639835376,Brinquedos
ba4dc0ef-eb07-454e-96af-2df6e3dcc3cb,Brinq.Halteres Cravo Peq 1537 PET Lider,7629186815371,Brinquedos
78d3a309-a4a8-4574-909a-bfc8416bcd60,Brinq.Hamburguer Cod. 1482 Sorriso,7982017104038,Brinquedos
bd392442-c688-46c3-b500-1ab3d20f9dab,Brinq.Latoy Alteres,7908470016992,Brinquedos
02f33161-bc4f-47e3-955b-4efe431a99bf,Brinq.PET Osso C / Corda Tecido,4178452102021,Brinquedos
b401cf4c-112b-40ec-ad70-d5de1c9311a6,Brinq.Peluc. Panda Canvas Jambo Ref.25418,7899669609050,Brinquedos
73bd55d9-7fb8-4e1b-94cb-3b4b9f63cc31,Brinq.Pelucia Babysauro 19Cm 2757,7898621532757,Brinquedos
76b1c41b-7f26-4aff-ad89-ca45ad2eb20c,Brinq.Pista P / Gato C / 6 Partes,7898564974546,Brinquedos
2f4e1c32-6c55-45fe-8ed2-92306b200571,Bulvitan Plus 120ml,7891126002015,Vitaminas
02073fb4-015f-4a98-8118-94141c7c66b3,Buto X 20ml,7896185952400,Antiparasitario
bd4968a8-7815-402f-86e5-3f4ec15b2ca4,C.E.T. Creme Dental 70g,7502010420524,Higiene
115f4dc0-063f-42f5-8de5-31b92085f538,Cal - D - Mi X 100ml,7898053580746,Vitaminas
c8dd2286-f56c-4e2e-bf3d-733223bf20b4,Cal - D - Mi X 45g C / 30 Comprimido,7898053581866,Vitaminas
e8dd57df-7fc7-413b-8951-4f6f05b1686b,Calcific 100ml,7898931477090,Vitaminas
f4386ae6-599c-4c65-8544-ac39d2c72865,Calendula Concreta Vet Pomada 50g,7896210509036,Cicatrizantes
b40fc243-c64a-49f6-8fed-dfce72bb3da9,Calmavet 30ml,7896210500675,Calmantes
410f8410-39c0-4dcd-95ec-bb0b8148a415,Calmyn Dog 40ml,7898195863066,Calmantes
9122c7cb-a326-408e-848a-1a721f90afe3,Cama Dorlly PET Europa N°7,7898699970758,Cama / Túnel
a1f2d4da-f5ee-4b16-8bbc-3200646d6ccd,Cama Dorlly PET Europa N°8,7898699970765,Cama / Túnel
0b14fdb6-5ff5-4c6e-a69d-de9429f87574,Cama Viking P Brakbull,7892024212117,Cama / Túnel
171bb58a-b812-4a1f-b744-89422b5fdbbe,Cane X Plus 3 C / 4 Comprimido,7898043432581,Vermífugos
a9b02489-1334-433a-b37a-278a80be3b28,"Cane X Premium 3,6g C / 1 Comprimido",7898043432109,Vermífugos
6c84bbdf-fc0c-41f1-a389-9605d050e5da,Cane X Premium 450Mg C / 1 Comprimido,7898043432086,Vermífugos
ee33eebd-c84f-462e-b8f7-7bfad8f1bc54,Cane X Premium 900Mg C / 1 Comprimido,7898043432093,Vermífugos
e840506a-ab7c-4507-b9a4-10cb4cf84e97,Cantolindo 100 Ps Po 10g,7896210540084,Tratamentos Aves
4204e3ce-4272-493a-8e82-dae5c6994adf,Cantolindo Iodo 20ml,7896210540930,Tratamentos Aves
0e1c791d-bf21-4787-93cb-f6333129cfab,Cantolindo Vias Aereas 20ml,7896210500804,Tratamentos Aves
a6e2ac16-f59f-4fd2-bd60-101b3e598455,Cantoril Ma X 20ml,7891126001421,Tratamentos Aves
b2a4db1c-d0e3-435a-8327-881184f15f35,Capela Band Calopsita (E),7898575714421,Gaiolas
8e26126c-3be3-4836-9937-c0f9315f0fc2,"Capstar Nitenpiram 11,4Mg C / 1 Comprimido",5420036914839,Remédios
53d62af5-f0f3-402e-9886-d77f517612b4,Capstar Nitenpiram 57Mg C / 1 Comprimido,5420036914952,Remédios
c70a38e4-5d25-414b-ace3-87dc3b1ce504,Cardioplus 30ml,7898935931406,Homeopáticos
6f18953c-d1ed-4825-b7cf-f79ee3e9851d,Carproflan 100Mg C / 1 Comprimido,7896006210160,Antiinflamatórios
00fe44ad-17df-4195-bb1b-f261bc3d6d74,Carproflan 25Mg C / 1 Comprimido,7896006210146,Antiinflamatórios
5a885ca8-15b4-4867-b6b1-4e91cb649852,Carproflan 75Mg C / 1 Comprimido,7896006210122,Antiinflamatórios
d4430d94-9f2e-453d-bc5e-f7368c9c7870,Casadinho All PET 450ml,7898430097188,Adestradores
d80f785b-f67b-410a-a0c4-5d1e85373f78,Casadinho Pro Canine 30ml - 500ml,7899781600690,Adestradores
